transferred_amount,transaction_mode,transaction_date_time,identity,merchant,label,amount_before_transaction,amount_after_transaction
1230.828722,card,16-02-2024 20:14,3.75353E+14,Char and Sons,legitimate,3539.961916,2309.133194
5205.226334,Online,04-02-2024 12:36,9824499397,unknown,fraud,9787.630816,4582.404482
3476.031182,card,11-02-2024 07:13,1.80025E+14,Aggarwal-Singh,legitimate,5715.614351,2239.583169
1886.096397,card,03-03-2024 22:47,1.80032E+14,"Sampath, Khurana and Ganesan",legitimate,2359.904255,473.8078576
1883.570613,Branch,21-01-2024 11:32,7350202467,unknown,legitimate,3506.686161,1623.115548
3348.421463,card,15-02-2024 23:09,4.98638E+12,Devi-Rajagopalan,fraud,3403.348179,54.92671612
1706.4596,card,28-01-2024 04:58,5.81049E+11,"Bhatt, Kari and Thaman",legitimate,2470.499423,764.0398225
4774.777751,card,22-01-2024 01:27,3.47773E+14,Rout PLC,fraud,8629.698894,3854.921144
4233.796936,card,01-02-2024 10:51,3.57499E+15,Toor PLC,fraud,4696.768272,462.9713365
5910.671415,Online,27-02-2024 07:25,6165295511,unknown,legitimate,15317.87816,9407.206744
642.8518725,card,12-03-2024 12:42,5.60007E+11,Din-Karpe,legitimate,878.2389774,235.3871049
3853.031082,Mobile,31-01-2024 19:45,8815961002,unknown,legitimate,12564.0427,8711.011621
6164.477337,Online,10-01-2024 13:28,33460842,unknown,legitimate,10087.22768,3922.750345
2382.974727,card,06-01-2024 07:07,3.04657E+13,Barad-Chawla,fraud,5805.410803,3422.436076
4112.677635,card,27-02-2024 06:02,3.04629E+13,Sangha LLC,fraud,7243.409629,3130.731994
618.2116058,card,28-01-2024 15:02,6.54332E+15,Johal Inc,fraud,1199.38979,581.1781842
6901.490738,Mobile,17-01-2024 04:32,4918338486,unknown,legitimate,7624.907685,723.4169465
8697.832961,Branch,20-01-2024 08:34,3097079699,unknown,fraud,13721.90629,5024.07333
5947.314557,Branch,01-01-2024 03:42,8097605463,unknown,legitimate,13656.20876,7708.894207
5563.877704,Branch,01-03-2024 10:02,5821337968,unknown,fraud,5836.440104,272.5624005
1549.71894,Branch,14-02-2024 06:06,9069474399,unknown,legitimate,10085.98164,8536.262703
4874.052806,card,11-02-2024 03:35,4.20917E+12,Amble Group,legitimate,5247.820177,373.7673708
189.3519462,card,11-02-2024 21:22,2.13138E+14,"Dave, Bail and Brar",fraud,1584.220618,1394.868672
876.7125815,Branch,26-02-2024 20:35,2671509356,unknown,legitimate,3378.22689,2501.514309
1028.137817,card,11-03-2024 23:46,6.76187E+11,Jhaveri-Vig,fraud,5917.916514,4889.778697
5612.170618,Mobile,03-02-2024 16:24,9255364278,unknown,legitimate,12482.21662,6870.046003
704.8344019,card,12-03-2024 11:04,4.02882E+15,"Koshy, Dora and Handa",fraud,5201.453684,4496.619282
9578.735388,Branch,18-02-2024 13:47,5292782630,unknown,legitimate,19268.78075,9690.045357
8262.268024,Online,09-01-2024 13:31,8696638142,unknown,legitimate,12047.83663,3785.568602
442.6657723,card,06-02-2024 16:21,3.78426E+14,"Chahal, Garg and Toor",legitimate,3607.955776,3165.290003
3607.286139,Mobile,25-01-2024 00:03,9085213638,unknown,legitimate,9612.794546,6005.508407
3470.070259,card,19-02-2024 09:27,4.42845E+18,Sarraf and Sons,legitimate,6308.473745,2838.403486
4029.107323,card,20-02-2024 09:42,4.70001E+15,Kurian LLC,legitimate,5878.069395,1848.962072
4206.713073,Online,23-01-2024 10:01,9206650186,unknown,fraud,9363.032435,5156.319362
3390.191718,card,04-02-2024 10:05,3.55394E+15,"Chada, Gola and Warrior",legitimate,3540.419119,150.2274013
9761.066033,Mobile,07-02-2024 00:44,3026511688,unknown,fraud,13389.29217,3628.226137
6383.245605,Branch,17-02-2024 11:06,5586937468,unknown,fraud,9076.345129,2693.099524
974.7627757,card,18-01-2024 20:53,3.52837E+15,Setty PLC,legitimate,4633.708546,3658.945771
3126.865179,Branch,22-01-2024 04:54,909686635,unknown,legitimate,5210.338608,2083.473429
2888.271519,card,04-03-2024 04:46,3.583E+15,Yohannan-Kadakia,legitimate,3848.1726,959.9010806
8569.059782,Branch,25-02-2024 15:38,5998197073,unknown,fraud,16798.94179,8229.882013
2100.549473,card,16-01-2024 05:57,4.77721E+15,"Ray, Sankaran and Comar",fraud,2587.272164,486.7226907
6806.636905,Mobile,19-01-2024 19:51,891470925,unknown,legitimate,10301.03743,3494.400521
2448.32952,card,31-01-2024 00:11,4.41428E+18,Agrawal-D’Alia,fraud,3944.9463,1496.61678
3788.842062,card,19-01-2024 00:42,3.51207E+15,"Kala, Varma and Krishnan",legitimate,7956.618701,4167.776639
3312.577557,card,22-01-2024 14:50,3.51278E+15,"Agrawal, Khurana and Sathe",fraud,6593.470779,3280.893221
4808.103177,card,27-01-2024 19:45,4.66006E+12,Buch-Behl,legitimate,8720.788292,3912.685115
1995.349858,card,13-01-2024 18:01,4.93862E+15,Ravel and Sons,legitimate,6445.241355,4449.891497
1005.077719,Mobile,20-01-2024 00:10,4488794658,unknown,legitimate,6230.096534,5225.018815
7066.212808,Branch,12-03-2024 21:46,475264675,unknown,fraud,14216.91092,7150.69811
1644.211787,card,02-02-2024 18:38,3.5063E+15,"Suri, Handa and Thakkar",fraud,6033.344832,4389.133045
1853.114328,Branch,11-02-2024 04:46,4922825255,unknown,legitimate,2162.720729,309.606401
5154.647046,Branch,18-02-2024 03:01,3061714691,unknown,legitimate,12772.99123,7618.344179
2638.817659,card,05-02-2024 04:26,4.95593E+18,Kalla-Bajaj,legitimate,3811.053799,1172.236141
725.9125905,card,31-01-2024 09:19,4.25143E+18,Rege Inc,legitimate,4408.524484,3682.611893
3793.609994,card,11-01-2024 01:03,3.04441E+13,"Bala, Bora and Gopal",fraud,4815.785556,1022.175562
63.4693355,card,23-01-2024 01:29,4.90109E+15,Agate and Sons,legitimate,4084.301849,4020.832514
3833.564909,card,14-01-2024 14:00,3.44492E+14,Ratta and Sons,legitimate,7093.200212,3259.635303
5132.769414,Online,05-02-2024 13:18,2772453564,unknown,fraud,7256.877691,2124.108276
56.4583509,card,20-02-2024 12:17,6.01189E+15,Divan PLC,legitimate,2526.605505,2470.147154
2401.809323,Mobile,20-02-2024 14:53,4180426563,unknown,legitimate,11993.48002,9591.670701
1968.366349,card,14-01-2024 19:51,3.00716E+13,"Dyal, Agarwal and Bhatnagar",legitimate,5100.318074,3131.951725
8798.436865,Branch,18-02-2024 04:44,7906848146,unknown,fraud,14533.03157,5734.594708
2600.108357,card,08-03-2024 09:11,4.83307E+15,Sur-Sunder,fraud,6647.653211,4047.544855
1700.547219,Online,06-01-2024 08:40,2610808187,unknown,legitimate,11001.86209,9301.314876
2583.703089,Branch,24-01-2024 23:24,3205007995,unknown,legitimate,5485.571051,2901.867962
3310.099968,card,24-02-2024 11:20,2.23969E+15,Divan-Wadhwa,legitimate,3420.071544,109.9715765
4354.186341,card,29-01-2024 21:37,2.13192E+14,Chaudhuri Ltd,fraud,7158.145655,2803.959314
1100.353529,Online,07-02-2024 23:28,4547139862,unknown,fraud,7790.936338,6690.582809
687.371807,card,28-01-2024 09:35,6.76313E+11,Tak-Bandi,legitimate,718.7050658,31.33325882
2195.120437,card,13-03-2024 08:31,3.67697E+13,"Rajagopal, Iyengar and Bhat",legitimate,5989.579002,3794.458565
8345.02073,Branch,04-01-2024 19:29,1605076896,unknown,legitimate,10172.04174,1827.021005
8911.052884,Branch,04-02-2024 19:54,2876687537,unknown,fraud,10275.70624,1364.653359
3037.591306,card,11-03-2024 15:08,3.03401E+13,Wali-Grover,legitimate,4911.458193,1873.866887
2907.419677,card,22-02-2024 17:31,4.33633E+18,Rao-Ravi,legitimate,7217.876052,4310.456375
790.2470868,card,16-03-2024 16:25,4.66557E+12,Arya PLC,legitimate,4565.348488,3775.101401
6921.967772,Mobile,18-02-2024 08:11,1540450296,unknown,legitimate,14004.27565,7082.307878
1742.953463,Mobile,30-01-2024 09:33,1473302754,unknown,fraud,11660.77813,9917.824664
3887.96311,card,10-03-2024 09:01,5.86536E+11,"Babu, Gera and Warrior",fraud,8837.271606,4949.308496
4777.686475,card,24-02-2024 19:51,3.00454E+13,Dey Inc,legitimate,7657.605407,2879.918931
9870.180672,Branch,05-02-2024 07:13,9757044106,unknown,fraud,12718.54445,2848.363779
6718.869203,Branch,03-01-2024 21:03,4264564280,unknown,legitimate,16213.33437,9494.465163
2067.275842,card,10-02-2024 03:31,60481756009,"Sheth, Saxena and Khanna",legitimate,5429.80291,3362.527068
6622.966155,Online,31-01-2024 19:28,1643540890,unknown,fraud,11009.34487,4386.378715
2453.226066,card,10-01-2024 09:53,6.76219E+11,"Maharaj, Thakur and Varkey",legitimate,5960.115968,3506.889902
2882.569612,card,24-02-2024 18:56,3.55297E+15,Sharma-Roy,legitimate,6663.070158,3780.500546
5768.811606,Branch,09-02-2024 01:12,445310237,unknown,legitimate,11430.19059,5661.37898
8196.55874,Online,03-03-2024 00:21,4313885273,unknown,fraud,11327.43038,3130.871644
235.6411638,card,02-03-2024 20:57,3.65128E+13,Jain Group,fraud,2877.966839,2642.325675
802.0964492,card,27-02-2024 02:15,3.5548E+15,"Ben, Raval and Divan",legitimate,5239.245977,4437.149528
4061.719035,card,23-01-2024 15:00,4.10874E+12,Sankaran-Sundaram,legitimate,8481.681429,4419.962394
3461.970419,card,16-02-2024 13:03,3.51322E+15,Chaudhary LLC,legitimate,4810.942434,1348.972015
2671.970849,card,10-03-2024 18:48,4.41333E+15,Konda-Sem,fraud,7435.428627,4763.457778
319.1131277,card,11-01-2024 10:10,4.31098E+12,Chakraborty LLC,legitimate,4311.016259,3991.903131
268.6606376,card,22-01-2024 11:23,1.80067E+14,Bhatnagar-Yohannan,legitimate,4499.860248,4231.19961
5591.844852,Branch,14-03-2024 12:15,3345026531,unknown,legitimate,7592.56516,2000.720307
4760.791609,card,18-02-2024 03:23,3.52885E+15,Yohannan-Verma,legitimate,8271.375297,3510.583688
4456.804137,card,18-02-2024 23:02,5.57969E+15,Hegde-Rattan,fraud,9108.628398,4651.82426
2178.633845,card,27-01-2024 01:10,5.7009E+11,Shah-Raja,fraud,6452.614255,4273.980411
721.544779,card,07-03-2024 19:42,4.10904E+12,Bath-Borah,fraud,3787.43529,3065.890511
897.9549862,Online,29-01-2024 04:05,1054875159,unknown,fraud,5433.109987,4535.155001
843.5391204,card,27-02-2024 16:29,4.54642E+18,Varghese-Dada,fraud,2006.178588,1162.639467
1151.067049,card,17-01-2024 22:54,4.56726E+18,"Bawa, Kibe and Setty",legitimate,2688.748817,1537.681768
2424.462492,card,15-03-2024 14:57,4.88105E+18,"Jani, Dewan and Bhandari",legitimate,5082.299651,2657.837159
4071.711645,card,10-02-2024 05:20,3.4305E+14,Rao-Dugar,fraud,7021.984264,2950.272619
132.9755791,card,30-01-2024 09:29,4.44107E+18,Chawla Ltd,legitimate,1479.668416,1346.692837
9316.392086,Mobile,01-01-2024 22:51,2676067907,unknown,fraud,13891.47496,4575.082877
8209.112945,Branch,30-01-2024 01:23,7762502481,unknown,fraud,17332.24241,9123.129467
2207.213858,card,29-02-2024 05:49,4.3165E+12,Dey PLC,fraud,3148.248255,941.0343971
4538.978903,card,26-01-2024 12:17,3.56664E+15,Vora-Soman,fraud,8193.540139,3654.561236
90.83998272,card,11-03-2024 01:17,3.57279E+15,Swamy-Dada,legitimate,4386.877671,4296.037689
2635.209126,card,14-02-2024 22:16,6.01129E+15,Madan-Sani,legitimate,6288.883504,3653.674378
1036.913941,card,07-03-2024 11:49,3.05331E+13,Choudhary-Ghosh,legitimate,5120.989671,4084.07573
7859.222441,Branch,15-03-2024 02:57,3612935623,unknown,legitimate,12614.50327,4755.280831
8745.896867,Branch,07-02-2024 09:57,1911022293,unknown,fraud,13532.90241,4787.005542
4938.46336,card,23-02-2024 23:09,3.44803E+14,Badami and Sons,fraud,9225.313407,4286.850047
4549.037829,card,27-02-2024 21:45,3.49169E+14,Dewan-Kakar,fraud,8312.862439,3763.82461
3019.729026,card,15-02-2024 21:03,3.56808E+15,"Jaggi, Virk and Lall",fraud,4637.168419,1617.439393
6148.71179,Online,04-01-2024 03:35,1297653586,unknown,fraud,11984.57109,5835.859301
7329.466976,Online,20-01-2024 19:46,2279317548,unknown,legitimate,14677.24084,7347.773861
587.287054,Online,31-01-2024 13:36,4794391979,unknown,legitimate,4152.672178,3565.385124
7019.593402,Online,30-01-2024 04:19,2092459321,unknown,legitimate,14390.19936,7370.605961
988.5275866,card,04-01-2024 15:12,3.56649E+15,"Apte, Luthra and Borah",fraud,2201.668721,1213.141134
541.8992212,card,24-01-2024 22:41,3.52745E+15,"Gole, Rajagopal and Gala",fraud,2100.185622,1558.286401
7545.931894,Branch,04-03-2024 00:56,5158258224,unknown,legitimate,12868.81274,5322.880841
1868.941036,card,26-02-2024 17:09,2.25261E+15,Raj PLC,legitimate,3737.272645,1868.331609
1952.530277,Branch,09-01-2024 03:55,2907884057,unknown,legitimate,4152.92678,2200.396503
870.7795441,Online,20-02-2024 18:43,1135302169,unknown,legitimate,5127.496225,4256.716681
1629.151498,Online,15-01-2024 16:23,4722919431,unknown,legitimate,9930.752429,8301.600932
3162.789907,Branch,06-03-2024 08:39,511823989,unknown,legitimate,4917.400838,1754.610931
1758.908739,Online,11-01-2024 22:55,1750965918,unknown,legitimate,7156.601765,5397.693026
3597.188944,Online,08-02-2024 12:16,7505330527,unknown,fraud,4404.060835,806.8718908
1663.752746,Online,12-02-2024 16:21,5571745282,unknown,fraud,11381.44647,9717.693729
3162.7495,card,14-02-2024 01:41,3.42898E+14,"Saxena, Dave and Sama",fraud,6429.839463,3267.089963
4692.195486,card,20-01-2024 02:04,4.04942E+15,Doshi and Sons,legitimate,6517.568007,1825.372521
6658.970615,Online,06-03-2024 14:49,2190877040,unknown,fraud,9692.041991,3033.071376
970.5408217,card,21-01-2024 04:43,3.05674E+13,Raj-Biswas,legitimate,1380.058498,409.5176767
4952.620659,card,06-02-2024 14:28,3.40311E+14,"Kakar, Krishna and Thakkar",fraud,7129.757609,2177.136951
4482.715734,card,10-01-2024 04:44,4.2959E+15,Banik Group,fraud,7791.223216,3308.507482
9653.652158,Branch,03-01-2024 21:51,6796070715,unknown,legitimate,14585.23058,4931.57842
1626.035927,Mobile,04-01-2024 21:50,8451319351,unknown,legitimate,9544.345719,7918.309792
2492.854756,card,15-01-2024 14:59,6.01158E+15,"Tank, Dara and Tandon",legitimate,3181.235183,688.380427
8673.753183,Online,06-02-2024 05:59,842932357,unknown,legitimate,10021.70195,1347.94877
4890.216167,Branch,15-03-2024 19:15,7112779729,unknown,legitimate,7195.424578,2305.208411
9881.556065,Online,04-01-2024 03:17,1513390153,unknown,legitimate,12833.99484,2952.438776
750.5155303,Mobile,02-02-2024 14:26,9948486816,unknown,fraud,7236.112704,6485.597173
3384.126035,card,10-02-2024 05:57,2.27299E+15,Shanker-Trivedi,fraud,6681.973491,3297.847456
2271.911285,card,17-02-2024 03:16,1.8003E+14,"Dewan, Kadakia and Dyal",fraud,6350.904461,4078.993175
1223.191407,card,18-02-2024 07:57,3.56165E+15,Mannan-Rao,legitimate,4150.645322,2927.453915
8332.031498,Online,30-01-2024 08:32,7552099406,unknown,legitimate,15724.88506,7392.853565
4709.211301,card,28-01-2024 23:30,2.29703E+15,Golla Inc,fraud,8600.883112,3891.671811
9441.79761,Online,21-01-2024 17:33,6098945615,unknown,fraud,12046.49504,2604.697431
192.3828426,card,15-03-2024 18:08,6.01126E+15,Swaminathan PLC,fraud,696.4897628,504.1069202
1902.967365,Branch,21-02-2024 01:28,6751661818,unknown,fraud,2826.665349,923.6979834
2321.961661,Mobile,23-01-2024 09:46,5507884637,unknown,fraud,9140.591089,6818.629428
2390.77799,card,11-02-2024 18:18,1.80075E+14,"Chaudhari, Dugar and Bhalla",legitimate,7241.898668,4851.120678
1347.637568,card,24-01-2024 16:57,3.41461E+14,Bera Group,fraud,3709.110162,2361.472594
3786.378222,card,15-01-2024 15:22,4.29575E+15,"Kalita, Ghosh and Bath",legitimate,4613.289388,826.911166
3991.04536,card,08-02-2024 15:33,6.01128E+15,Dar-Karnik,legitimate,7305.486323,3314.440963
4649.191285,card,20-02-2024 02:40,3.53111E+15,"Gopal, Bhattacharyya and Chada",fraud,7171.04727,2521.855985
8971.303869,Branch,04-01-2024 22:43,9300614693,unknown,fraud,13729.62942,4758.325554
6003.071797,Online,05-03-2024 02:42,347399660,unknown,fraud,12928.8634,6925.791604
7306.599139,Online,12-03-2024 01:30,6528077789,unknown,fraud,8898.130547,1591.531408
1988.802873,card,25-02-2024 23:53,2.13146E+14,Balay PLC,legitimate,3711.613362,1722.810489
2950.658892,Mobile,24-02-2024 02:52,3609804300,unknown,legitimate,11274.48598,8323.827091
1113.835115,card,16-02-2024 06:45,3.58304E+15,Lal and Sons,fraud,5411.794905,4297.95979
7773.814951,Mobile,20-01-2024 03:23,6771965982,unknown,fraud,9654.788507,1880.973555
7112.793469,Mobile,14-01-2024 18:20,7605059315,unknown,fraud,14229.13636,7116.342887
3121.692583,card,17-02-2024 19:12,4.18222E+18,"Chaudhuri, Sur and Borde",fraud,3507.180191,385.4876082
8922.316826,Mobile,11-03-2024 03:29,8845015770,unknown,fraud,17821.30582,8898.98899
1159.108324,Branch,09-01-2024 08:33,8416813870,unknown,fraud,5324.803182,4165.694858
4271.270215,card,09-01-2024 13:30,6.75931E+11,Khanna-Gokhale,fraud,9134.436519,4863.166304
1967.166789,card,11-03-2024 11:41,3.7458E+14,Sandal-Dyal,legitimate,3713.441588,1746.274799
3128.121757,card,03-02-2024 22:24,1.80068E+14,Gopal-Chokshi,legitimate,5389.309856,2261.188099
1542.367839,card,08-03-2024 20:59,3.54748E+15,Saran Group,legitimate,5610.501095,4068.133255
3778.134906,card,12-02-2024 03:31,3.78736E+14,Banerjee Group,fraud,5245.050039,1466.915134
1332.585964,card,06-02-2024 08:22,4.17776E+15,Handa-Deol,legitimate,5290.245414,3957.65945
1972.670145,card,24-01-2024 20:26,6.01176E+15,Bandi Group,legitimate,2280.76479,308.0946446
9312.892625,Mobile,10-01-2024 01:45,7103074491,unknown,fraud,13210.34703,3897.4544
4455.25242,card,07-02-2024 11:17,3.86686E+13,Wable-Bhagat,legitimate,8192.785345,3737.532925
1957.978466,card,14-01-2024 00:19,3.72607E+14,Gole Group,legitimate,1987.946829,29.96836291
4385.060527,card,02-03-2024 00:34,6.76356E+11,"Chad, Bahri and Wali",fraud,8755.939688,4370.87916
3578.473849,card,20-02-2024 10:40,2.23565E+15,Singh-Contractor,legitimate,3663.436993,84.96314445
1247.103689,Mobile,11-03-2024 08:35,9687604247,unknown,fraud,7754.064633,6506.960943
4550.551489,card,13-01-2024 03:47,4.6882E+18,"Sarin, Bajwa and Dash",legitimate,5766.53377,1215.98228
8712.694681,Online,02-03-2024 14:56,9800449720,unknown,legitimate,14029.62903,5316.934352
2496.855186,card,01-01-2024 03:55,6.01109E+15,Kanda-Walla,fraud,4497.656739,2000.801553
2747.456191,card,10-02-2024 11:48,4.74952E+15,Kar-Kunda,legitimate,2933.079252,185.6230607
3569.614434,card,04-01-2024 07:36,3.57463E+15,"Devi, Shukla and Chacko",fraud,3682.266042,112.6516088
770.5559065,card,04-01-2024 22:42,2.13195E+14,"Walla, Sinha and Upadhyay",fraud,4033.599814,3263.043908
9691.890767,Online,04-03-2024 23:18,7271661580,unknown,fraud,16097.77119,6405.880418
1679.492333,Mobile,24-01-2024 12:21,297216489,unknown,fraud,11091.88123,9412.388899
1691.522971,Online,04-02-2024 14:32,2356816383,unknown,fraud,5502.34561,3810.822639
4326.704786,card,02-01-2024 19:13,3.59597E+15,"Ben, Kibe and Dani",legitimate,8766.118524,4439.413738
989.7808322,Online,05-03-2024 18:34,9585610281,unknown,legitimate,3341.940652,2352.15982
893.9960809,card,02-03-2024 07:11,3.54097E+15,"Srinivas, Soni and Bora",legitimate,2576.559896,1682.563815
876.7181753,Mobile,27-02-2024 15:15,4549693965,unknown,fraud,5078.370467,4201.652292
2732.627779,card,26-02-2024 21:16,4.19061E+12,"Balan, Gaba and Butala",fraud,6653.402342,3920.774564
6251.173179,Mobile,29-01-2024 15:09,443300627,unknown,legitimate,14218.99365,7967.820473
9654.675095,Mobile,01-01-2024 14:55,9072851520,unknown,fraud,13967.18185,4312.506755
3678.790305,card,28-01-2024 17:31,2.61082E+15,Mandal-Iyer,legitimate,8352.036215,4673.24591
17.35437221,card,25-02-2024 12:35,6.01111E+15,Bajwa-Chakraborty,legitimate,2961.991495,2944.637123
3807.529233,card,26-01-2024 15:04,3.71198E+14,Sani-Andra,fraud,6047.937325,2240.408091
563.8338944,Branch,20-01-2024 18:13,548158596,unknown,legitimate,746.6539283,182.8200338
2844.191744,card,13-03-2024 13:00,3.88597E+13,"Gaba, Krishna and Chandra",legitimate,5129.07997,2284.888226
4531.374432,card,16-02-2024 11:05,3.57308E+15,Ghosh-Raval,legitimate,6357.33312,1825.958688
1181.424564,card,14-01-2024 01:10,4.75193E+15,Mani PLC,legitimate,3667.947052,2486.522487
2547.310386,card,02-03-2024 18:16,2.27222E+15,"Maharaj, Chandra and Sandhu",legitimate,5662.544352,3115.233965
4947.282174,Branch,03-01-2024 19:24,5704601425,unknown,legitimate,13568.47613,8621.193956
1750.85265,card,10-01-2024 08:26,4.09691E+12,Dugal Inc,fraud,3541.068479,1790.215829
6549.061845,Online,23-02-2024 01:03,18779477,unknown,fraud,15849.61224,9300.550394
677.1413155,card,23-01-2024 17:59,4.14098E+15,Jain Inc,legitimate,1074.023059,396.8817439
4209.693818,card,08-03-2024 21:41,4.42586E+18,"Bhatia, Kari and Shanker",legitimate,7190.43247,2980.738652
2120.488283,card,15-03-2024 10:44,3.57407E+15,Swaminathan Group,legitimate,4289.519238,2169.030954
3626.58619,card,05-01-2024 03:53,6.01115E+15,Basak Ltd,fraud,6138.432143,2511.845954
8055.675001,Online,19-02-2024 17:05,170542753,unknown,fraud,15083.38853,7027.71353
8019.169245,Mobile,25-02-2024 13:28,6771005231,unknown,fraud,17417.84551,9398.676266
70.48266547,card,11-02-2024 03:08,3.73041E+14,Bawa Group,fraud,3156.168622,3085.685956
1838.145598,card,28-01-2024 02:20,2.29631E+15,Sama-Ramakrishnan,fraud,3712.464214,1874.318616
4752.883855,Online,25-01-2024 14:20,1988173654,unknown,legitimate,4887.896429,135.0125747
7036.053814,Mobile,23-02-2024 19:03,2771937929,unknown,legitimate,13312.55435,6276.500537
3516.329081,Branch,21-02-2024 05:11,1420215797,unknown,legitimate,12465.03366,8948.704578
3575.833654,card,08-03-2024 17:15,4.16198E+12,Batra-Das,fraud,4679.039539,1103.205885
723.8791441,card,04-01-2024 21:41,4.55172E+12,Badami LLC,legitimate,4592.743665,3868.864521
4134.022756,card,26-01-2024 02:14,6.30488E+11,Srinivas-Aurora,fraud,7527.217993,3393.195237
4754.809176,card,08-03-2024 06:01,3.59968E+15,"Kale, Dixit and Batta",fraud,9182.991717,4428.182541
2971.450766,Online,03-03-2024 17:45,3294303291,unknown,legitimate,7815.691715,4844.240949
1056.783859,Mobile,22-01-2024 14:29,2324756894,unknown,legitimate,9009.174977,7952.391118
4881.391834,Online,30-01-2024 15:31,1364591299,unknown,fraud,8929.921812,4048.529978
6178.306033,Mobile,12-02-2024 08:44,3366513059,unknown,legitimate,12372.86436,6194.558324
2348.778867,card,09-01-2024 23:11,3.55981E+15,Kashyap and Sons,fraud,6328.549797,3979.770929
2774.426345,card,16-01-2024 16:07,6.57743E+15,Basu Inc,legitimate,3122.535186,348.1088411
2642.663987,card,11-03-2024 23:54,4.77335E+18,Dave-Toor,legitimate,5070.758522,2428.094535
3670.735759,card,29-02-2024 03:21,3.02978E+13,Kata and Sons,fraud,6763.089804,3092.354045
2009.513793,card,22-01-2024 11:47,4.95042E+12,"Krishnan, Amble and Karan",legitimate,6732.87004,4723.356248
316.6169878,card,12-03-2024 03:06,4.56312E+15,Seth PLC,legitimate,1473.661473,1157.044486
9181.404397,Mobile,23-01-2024 04:43,8189971256,unknown,fraud,14879.86164,5698.45724
3146.022986,Online,14-03-2024 01:44,7488170984,unknown,legitimate,7804.248527,4658.225541
2707.35785,card,24-01-2024 23:59,6.55395E+15,Raju Ltd,legitimate,7161.208083,4453.850232
7477.625953,Online,15-03-2024 00:11,4662348184,unknown,legitimate,13100.84366,5623.21771
736.1222591,card,25-01-2024 16:17,2.23312E+15,Tak LLC,legitimate,4253.839222,3517.716963
5452.914919,Online,10-03-2024 00:37,8747048241,unknown,fraud,10025.15828,4572.24336
1208.326638,card,27-02-2024 07:03,3.89723E+13,Vasa PLC,fraud,4593.5476,3385.220963
1342.947126,Mobile,05-02-2024 23:48,9691111790,unknown,legitimate,3319.942479,1976.995353
893.7821394,Mobile,25-01-2024 15:53,7245116260,unknown,legitimate,5662.029393,4768.247253
1514.472017,Mobile,02-01-2024 01:52,3760219345,unknown,legitimate,5574.076744,4059.604726
4378.062567,card,14-01-2024 02:19,3.63535E+13,Manne Inc,legitimate,5878.306175,1500.243608
4812.898982,Online,16-01-2024 00:06,7544602973,unknown,fraud,10882.08053,6069.181544
56.56478294,card,16-01-2024 17:42,2.13148E+14,"Atwal, Kumar and Shanker",fraud,1319.310892,1262.746109
3148.506422,Branch,15-01-2024 10:28,9362015420,unknown,fraud,11220.46248,8071.956061
2235.568807,card,06-03-2024 06:48,4.21119E+12,Hayre Inc,fraud,5444.369975,3208.801168
3450.738488,card,02-02-2024 22:42,4.90414E+18,Vig PLC,fraud,5698.881271,2248.142783
262.6061366,card,10-02-2024 21:06,4.10014E+18,Balay LLC,legitimate,4359.575921,4096.969784
7827.202601,Online,12-03-2024 08:20,6907361286,unknown,fraud,17375.77755,9548.574947
9560.949832,Mobile,20-02-2024 04:17,7842551231,unknown,fraud,19433.06524,9872.115404
3517.303556,card,08-03-2024 16:14,1.80029E+14,"Chand, Boase and Chander",legitimate,4770.196948,1252.893393
828.6773054,card,12-02-2024 23:08,4.9585E+15,Andra-Venkataraman,legitimate,5499.314185,4670.63688
4453.430816,Online,07-02-2024 07:12,9797568187,unknown,legitimate,12487.01609,8033.585274
3333.076359,card,06-03-2024 06:37,4.64473E+15,De Ltd,legitimate,6656.416486,3323.340127
478.9698798,card,22-01-2024 04:40,3.0469E+13,Mahajan-Sani,fraud,3763.133642,3284.163762
4670.597218,card,17-01-2024 00:58,3.57455E+15,Shan-Warrior,legitimate,7677.734259,3007.137041
3080.990286,card,07-01-2024 06:06,4.21219E+12,Suresh-Issac,legitimate,4565.387297,1484.397011
2059.973814,card,18-02-2024 07:55,4.41552E+15,Acharya LLC,legitimate,2588.91171,528.9378959
4374.987897,card,28-02-2024 19:20,2.22849E+15,Shanker PLC,legitimate,4534.978875,159.9909779
2945.129312,card,22-01-2024 11:49,3.46574E+14,Devi-Dash,fraud,5312.198827,2367.069515
2294.922473,card,23-01-2024 07:48,2.13165E+14,Mandal and Sons,legitimate,6586.159998,4291.237526
1709.614791,card,18-01-2024 21:08,2.45477E+15,Gour and Sons,fraud,3103.311337,1393.696546
1468.991721,card,13-01-2024 14:55,1.80045E+14,"Gulati, Kurian and Saran",legitimate,4970.168709,3501.176988
4220.958262,card,05-02-2024 11:47,5.29622E+15,Chanda Ltd,legitimate,7525.297768,3304.339506
5760.546285,Mobile,14-01-2024 20:19,176622745,unknown,legitimate,13426.56408,7666.01779
3124.50305,card,25-01-2024 10:24,4.06972E+18,Cherian LLC,fraud,3454.820411,330.3173611
9483.01901,Branch,10-01-2024 09:19,9234839886,unknown,legitimate,14709.6876,5226.668591
2269.887968,card,27-01-2024 18:19,3.49785E+14,"Sarin, Toor and Solanki",legitimate,3833.438998,1563.551029
