transaction_amount,transaction_date_time,card_number,merchant,label,amount_before_transaction,amount_after_transaction
1927.1914977991432,2024-02-14 05:29:57,3572090509922350,Butala Group,fraud,6636.414566852009,4709.223069052865
2827.307288277983,2024-02-26 21:26:38,30527823154741,Aurora-Dewan,legitimate,6021.209015108234,3193.901726830251
1671.6795461604077,2024-01-14 13:28:42,3582302696312198,Tiwari Ltd,fraud,5944.221087311656,4272.541541151249
4860.30659486137,2024-01-04 20:58:27,345343157037928,Batta PLC,fraud,9851.799514029082,4991.492919167712
456.160901538175,2024-01-15 06:44:48,2720095357950943,"Arora, Saraf and Rajagopalan",fraud,1377.6642151180124,921.5033135798374
2841.2808113388064,2024-03-09 17:44:14,3560199163946060,Dayal Inc,legitimate,6315.056451987453,3473.775640648647
2372.4403186343034,2024-03-10 21:40:17,3509054512431070,Dhar LLC,legitimate,6808.501923233525,4436.061604599222
208.58766540490623,2024-02-22 02:16:45,347947155089125,Arya-Dua,legitimate,3092.5191207897383,2883.931455384832
3471.154106794238,2024-02-13 21:14:03,180064703584308,"Venkatesh, Gopal and Sankaran",legitimate,6673.239034843377,3202.0849280491393
623.7864426674907,2024-03-03 10:12:34,4947605359342806343,"Chaudhry, Kade and Chand",fraud,2668.0651793580064,2044.2787366905156
3094.3337981528675,2024-02-26 04:45:35,372658950268339,Devi-Arora,legitimate,6471.390358398272,3377.0565602454044
3766.05603139263,2024-02-02 10:20:02,4880223671809759,"Rajagopal, Tandon and Banerjee",fraud,5749.989825726288,1983.9337943336577
2274.6943533964886,2024-01-20 11:31:38,4086215410423597,Mandal LLC,legitimate,4663.0263477722165,2388.331994375728
1678.6618831538558,2024-01-23 00:46:41,6571163924790118,Borra-Shetty,legitimate,2202.191478841752,523.5295956878963
845.738085472758,2024-02-24 03:19:15,213122692833861,Venkatesh LLC,fraud,894.7020023728625,48.96391690010444
985.3354218383155,2024-01-12 15:54:05,180006293517255,Bajaj-Kakar,legitimate,1270.5395312916603,285.2041094533448
1966.5469487538178,2024-03-10 15:27:31,6557458631808692,Atwal LLC,legitimate,2937.2299370324504,970.6829882786326
4320.310218595367,2024-01-03 22:39:11,2570427509579075,Tripathi PLC,legitimate,6608.763278374743,2288.4530597793764
1144.032657262715,2024-02-20 18:43:09,4789639287709407619,"Bawa, Verma and Raval",legitimate,1258.79307081147,114.76041354875497
2487.6119569307184,2024-03-02 12:23:04,4845872493998,Jha-Bera,legitimate,3275.735786310339,788.1238293796205
3422.493594658363,2024-01-10 20:55:48,2275563647751511,"Yohannan, Vala and Sankar",legitimate,7331.902168041712,3909.408573383349
4826.860590915695,2024-02-26 00:25:08,4884940521233,Sangha PLC,legitimate,8640.07171664331,3813.2111257276147
2704.659453876508,2024-01-23 00:18:12,4356516389922656,Sastry PLC,fraud,6655.413609337253,3950.7541554607446
201.62037785845936,2024-01-11 17:49:40,213178199806073,Handa-Bedi,legitimate,4810.109684410361,4608.489306551902
1633.744493814746,2024-01-01 03:27:32,3597939709713137,Konda Inc,fraud,2237.9087874799966,604.1642936652506
2380.7507000516853,2024-01-25 15:22:03,30104755411513,Chopra-Acharya,legitimate,3204.8186824288214,824.0679823771361
3521.393027529371,2024-02-15 00:29:48,36888559350307,Bhalla Inc,fraud,5195.82556438993,1674.4325368605591
900.8137484702676,2024-01-06 11:21:14,6507184144409924,Brar-Jayaraman,legitimate,5477.368331385006,4576.554582914739
795.284200916053,2024-03-14 13:10:19,639032168382,Samra-Raju,legitimate,4674.918138515718,3879.633937599665
986.6060740972488,2024-03-08 21:01:41,675985709442,Malhotra Inc,legitimate,2613.971223035524,1627.365148938275
3983.244838201429,2024-02-23 21:56:37,4116972547251,"Maharaj, Rajan and Dani",legitimate,4430.547568937276,447.30273073584704
2507.8907939798482,2024-03-12 16:21:18,4741399865596,Sharma-Walia,legitimate,5593.62712446253,3085.736330482682
729.7577053793366,2024-03-15 19:22:39,348009166817470,Thakkar-Dubey,legitimate,2021.2853427495418,1291.5276373702052
1722.4050923315647,2024-02-28 20:45:25,4384527089580898139,Ravel-Viswanathan,fraud,4382.856396514645,2660.4513041830805
181.54052317510883,2024-02-25 02:31:40,3539655529859626,Deo PLC,legitimate,4891.139287583984,4709.598764408875
1305.7574863625657,2024-02-20 07:45:57,4333666961543806011,Agate and Sons,legitimate,4173.117540481095,2867.3600541185288
1298.6394976118022,2024-01-27 03:22:04,6011772099243543,"Thaker, Varkey and Varghese",fraud,5918.57333536439,4619.933837752587
4085.729537863124,2024-03-14 03:07:08,4195884768082004,Mahajan-Sehgal,legitimate,6056.993079977552,1971.2635421144282
4424.088572265772,2024-01-08 01:54:36,4100352754258214,Korpal LLC,legitimate,7594.511745336738,3170.423173070966
3074.789359151867,2024-01-25 17:05:09,180003893557104,"Johal, Sami and Sule",legitimate,7545.300329147219,4470.510969995352
3589.1367605701244,2024-03-11 15:59:23,2261257133283339,Vyas-Varghese,legitimate,6533.1934454997245,2944.0566849296
882.6583715080374,2024-03-08 11:45:58,213140897819766,"D’Alia, Sachdeva and Bedi",fraud,3961.0027698732874,3078.34439836525
462.69720491167595,2024-01-24 16:58:39,503886660573,"Aggarwal, Lad and Sood",legitimate,4047.0740354969857,3584.37683058531
193.23959887909749,2024-02-19 09:43:55,4284669791473,Mander LLC,fraud,4604.957307248481,4411.717708369383
2609.5803065874907,2024-02-14 01:53:07,676182724077,Taneja-Balan,fraud,3059.598812179347,450.0185055918564
3984.238402002152,2024-02-11 16:47:17,375692376605961,Venkataraman Group,legitimate,5675.166719060826,1690.928317058674
3722.291999937658,2024-02-25 17:50:32,4171638192608950,Hari and Sons,fraud,5716.738783079871,1994.4467831422126
10.058057429277044,2024-02-08 01:56:02,30372293958895,Jha Ltd,legitimate,4559.509287721274,4549.451230291997
329.8326080705156,2024-02-10 22:39:49,675914044200,Devi-Sahota,legitimate,5110.3121514063605,4780.479543335845
607.6130377780636,2024-03-10 12:20:48,347309559944795,Brahmbhatt and Sons,fraud,1218.3115564570362,610.6985186789726
869.8761572961329,2024-01-10 16:27:52,4641613037701,Brahmbhatt-Deol,fraud,1474.223479442149,604.3473221460162
1843.029171233627,2024-02-20 09:30:54,379549973131526,Keer Inc,legitimate,6517.989524552915,4674.960353319288
1781.4315661013673,2024-01-16 04:14:02,4393643379332053,Malhotra-Basu,fraud,3267.3333540005046,1485.9017878991374
2421.072507935206,2024-01-12 11:02:04,30211807392946,"Chakraborty, Batra and Konda",legitimate,3637.726458930598,1216.6539509953918
181.14652750352525,2024-01-12 19:03:44,060472492762,D’Alia and Sons,legitimate,368.9046276164777,187.75810011295243
3686.604897863883,2024-01-01 01:44:19,3595103507378856,Khatri-Madan,legitimate,5071.8286123694215,1385.2237145055387
4834.5590439984335,2024-03-04 05:23:07,3584044931715250,Ramakrishnan-Rout,legitimate,8305.255915856114,3470.696871857681
2130.005705911754,2024-02-20 21:22:26,4273718553190,"Chacko, Varughese and Tella",legitimate,4265.926157982167,2135.920452070413
1879.0189062304055,2024-02-28 04:45:11,4486670101127,Madan-Sood,fraud,4468.2019609726885,2589.1830547422833
1031.353744195847,2024-02-13 01:59:19,180048004758612,Tata-Varkey,legitimate,5618.6587713041245,4587.3050271082775
657.0981013389344,2024-01-09 20:33:30,4639754892854368,Upadhyay and Sons,legitimate,1239.4001168688037,582.3020155298693
1288.8989530923957,2024-03-09 23:03:52,6011424521424990,Badami and Sons,legitimate,1654.3901221529648,365.49116906056906
1156.835361730116,2024-01-16 16:04:35,639034918222,"Kapur, Bhagat and Chacko",legitimate,5417.969799858349,4261.134438128232
3232.6537075695564,2024-01-19 02:31:25,060418569905,"Bhatti, Sawhney and Sandal",fraud,7109.184136748782,3876.530429179226
310.1102895779182,2024-01-12 23:49:31,3573729714953804,Sawhney-Cheema,fraud,1636.14388243363,1326.033592855712
120.3965221296963,2024-03-09 08:29:40,3560179085012902,Kakar-Agate,fraud,1748.3248127363697,1627.9282906066735
541.8992212368737,2024-01-24 22:41:40,3527445667630573,"Gole, Rajagopal and Gala",fraud,2100.1856217574186,1558.286400520545
3571.1648127296476,2024-02-04 00:34:33,3595577877135758,Agarwal PLC,legitimate,6813.730714858984,3242.565902129337
1434.166301632478,2024-01-14 01:28:45,639029216335,"Dey, Swaminathan and Sachar",legitimate,1749.611721507485,315.445419875007
3954.643873431676,2024-03-13 16:19:57,343060000203018,Iyer-Dugar,fraud,6406.757783897674,2452.113910465998
2278.1599131911885,2024-01-16 15:18:36,180053593051700,Dua-Rout,fraud,2956.186029063787,678.0261158725984
4659.384612549376,2024-01-26 21:52:40,180053575073839,Ganesan Inc,legitimate,8759.87993177135,4100.495319221974
237.78724005689483,2024-02-12 12:11:07,4833203656324261,Dube PLC,fraud,2147.2956315636216,1909.5083915067266
760.5802866066057,2024-01-18 20:05:20,30170853212178,Rajagopal and Sons,fraud,3403.1655307717074,2642.585244165102
2737.6085489217185,2024-02-12 17:42:18,4540710683974896,Arya and Sons,legitimate,2893.9034167278605,156.29486780614207
91.05478161517397,2024-03-09 16:32:34,4411912913571469085,Handa and Sons,legitimate,391.7937061850251,300.7389245698511
4577.926845318851,2024-02-25 16:51:25,4280507513314621206,"Chand, Shukla and Ganesan",legitimate,7956.450450678846,3378.5236053599956
1821.2843736153195,2024-01-20 11:32:37,6542587737576049,Mane and Sons,legitimate,5657.469393870566,3836.1850202552464
379.7860586485867,2024-03-09 12:07:51,4801673810321700,"Das, Shankar and Tiwari",legitimate,3932.8636258135716,3553.077567164985
444.0639319579366,2024-02-22 02:57:41,3528360858082824,Johal-Bahl,fraud,4131.786927882659,3687.7229959247225
2096.5424929323704,2024-02-23 10:15:23,6011838617938680,"Bhat, Ram and Bhakta",legitimate,2628.595547173522,532.0530542411516
2811.808093918023,2024-03-15 08:03:27,343752216449571,Sangha LLC,fraud,6282.127790994753,3470.31969707673
4224.882886360219,2024-01-05 20:36:11,30056354359917,Som-Gade,legitimate,5141.8033239787965,916.9204376185771
106.44487827882917,2024-02-21 22:32:54,30581623881987,Varma PLC,fraud,605.5418833439884,499.09700506515924
1873.5551462121991,2024-01-09 10:36:51,180098332586672,Vaidya and Sons,legitimate,5661.787690181856,3788.232543969657
4089.074045371046,2024-03-14 16:43:05,4685297617536905,"Toor, Khatri and Kaur",fraud,8537.210569707855,4448.136524336809
4013.984904412108,2024-01-05 16:50:20,4164815481897622,Sandhu Inc,legitimate,7600.36734236385,3586.3824379517423
643.0954120348356,2024-01-18 23:17:59,4751620380513190,"Tandon, Upadhyay and Dutta",legitimate,4672.906941580455,4029.8115295456196
597.5779036218042,2024-03-04 11:48:57,3595418327310966,Behl Inc,fraud,5553.107797678667,4955.529894056863
1008.7497187816024,2024-01-20 13:10:34,3542445696658323,Mammen-Dhaliwal,fraud,1691.181716700958,682.4319979193557
1032.3575580120555,2024-01-28 16:37:35,2386651856082763,Kaul-Buch,fraud,5858.4687946529175,4826.1112366408615
2706.0796936336333,2024-01-01 13:58:01,4630896618765854,"Devi, Agrawal and Sawhney",legitimate,5716.056743029245,3009.9770493956116
1542.367839367641,2024-03-08 20:59:28,3547483621449521,Saran Group,legitimate,5610.5010945192935,4068.1332551516525
815.6239533042759,2024-02-02 08:51:22,3593176674486100,Mani-Ravel,legitimate,4069.9681694267492,3254.3442161224734
635.0036431700777,2024-01-13 01:39:05,4048637131629,Dugal-Goel,legitimate,3489.49220920897,2854.4885660388923
3546.7406195934796,2024-02-01 19:34:28,4577584034785456381,"Grewal, Hari and Sarkar",legitimate,7067.799399761701,3521.058780168222
2620.2582424090424,2024-02-28 15:01:22,4190034447012300305,Dhillon and Sons,fraud,4228.348978328826,1608.0907359197836
1378.0617261334312,2024-02-14 19:20:24,38978703084726,"Wagle, Varkey and Chaudhry",fraud,6000.1766283580755,4622.1149022246445
229.06071378859554,2024-01-17 09:21:00,213138078621688,Magar LLC,legitimate,814.3706483469313,585.3099345583357
4666.632656074601,2024-01-04 10:51:31,30467260557827,Guha Inc,legitimate,6263.608264666047,1596.975608591446
3089.358662698995,2024-01-19 09:48:11,4368897661979176,Chaudhry PLC,legitimate,3254.8588051695065,165.5001424705115
671.544646647567,2024-01-20 01:44:46,3590698631245926,Date-Roy,legitimate,2035.4466544015645,1363.9020077539976
4658.406591461536,2024-01-26 16:51:06,4588522689973696,Thaman Group,legitimate,5757.289846397143,1098.8832549356075
4319.1021373475805,2024-01-05 11:48:25,564052050023,"Uppal, Chad and Thaker",fraud,4576.76013213395,257.6579947863693
616.2918677415811,2024-02-06 04:20:57,180066011335315,"Sani, Kurian and Chakraborty",fraud,3080.244446346205,2463.9525786046243
4213.89589310952,2024-01-04 04:07:17,4384659364305418,Dugal PLC,legitimate,6562.389741969013,2348.4938488594926
1696.5958326891637,2024-02-04 22:22:22,4791423452416,Kamdar-Gulati,fraud,2094.5455977435213,397.9497650543576
3322.0344598627526,2024-02-15 19:08:23,180022051351126,Dugal-Kibe,legitimate,4638.66861159074,1316.634151727987
3861.4618157982486,2024-01-03 05:00:29,348324791726065,Chawla Ltd,legitimate,8628.539396525364,4767.077580727116
3832.66323491116,2024-02-23 10:05:52,30057093067712,"Mand, Yogi and Salvi",fraud,4395.238991218157,562.5757563069969
3398.720572531003,2024-02-23 07:34:09,379803766081384,Mangat-Lad,fraud,4930.763630339749,1532.0430578087462
1703.8564607886021,2024-01-18 04:57:54,4957379363526776,Sawhney-Raja,fraud,1892.8098290773482,188.9533682887461
3990.6839941075878,2024-03-11 21:20:18,4032696180349424,Sarraf-Seth,legitimate,4743.631135200184,752.9471410925962
379.4828121531109,2024-01-11 05:56:01,6011425894894396,Mangat-Dhar,fraud,3879.4743784074008,3499.99156625429
4108.084507660499,2024-03-05 10:59:50,501803884508,Sathe Ltd,legitimate,5947.999845968564,1839.9153383080647
3385.80179502846,2024-02-27 23:08:19,3537103305512046,"Kala, Behl and Manda",fraud,5651.663882717272,2265.8620876888117
4220.206675624185,2024-01-25 23:05:39,501826087865,Borde and Sons,legitimate,5013.528867326158,793.3221917019737
4817.167999025729,2024-02-19 12:33:19,4718412181458,"Karpe, Mane and Gopal",legitimate,8231.047461753325,3413.8794627275965
831.8847036271565,2024-01-05 11:24:54,4539871017506938,Hora PLC,fraud,4591.977478102513,3760.0927744753562
2416.957480827937,2024-03-14 06:00:18,4293552441820889538,Vasa-Raman,legitimate,3330.706607916469,913.7491270885316
4718.643441636318,2024-02-19 05:26:49,4277196180019279,"Tank, Sharma and Bora",fraud,4953.16082509983,234.51738346351158
4834.003795400189,2024-02-06 08:00:25,347567743936882,Banik and Sons,legitimate,5247.900055602191,413.89626020200194
529.5018241030235,2024-02-21 14:10:36,3509525818179950,"Guha, Edwin and Yohannan",fraud,3818.160152546082,3288.6583284430585
3361.786415185225,2024-01-06 15:48:17,180059889065049,Din Inc,fraud,4047.984321634471,686.1979064492461
2192.999860898408,2024-03-01 06:24:39,4604358944719537922,Raj-Raja,fraud,4667.654843400897,2474.6549825024895
1039.6052548449047,2024-01-09 11:40:38,30114420003306,Sidhu-Kar,fraud,1811.2864941664934,771.6812393215887
1650.0360813958807,2024-02-20 04:12:20,3542241875301334,Seth Inc,fraud,2509.074841940027,859.0387605441463
2821.407738774432,2024-02-12 02:38:14,6521469792103032,"Samra, Chana and Anand",legitimate,2853.1666504486097,31.758911674177853
4977.233205794637,2024-03-03 21:42:44,3560133228025396,Ranganathan-Gaba,fraud,6588.146242527992,1610.9130367333555
1005.8623633207344,2024-01-30 21:32:29,676186203300,Wable LLC,legitimate,1463.9507210243073,458.0883577035729
1873.03227354884,2024-02-29 16:11:29,4309239592853372,Bhatnagar-Kapur,legitimate,3848.899037497562,1975.8667639487219
105.53289130421503,2024-02-19 06:50:36,4265715693719787486,"Sandal, Dua and Kapur",legitimate,3098.4765962959586,2992.9437049917437
4195.808290458699,2024-01-15 05:38:56,180040723221782,Loke-Magar,legitimate,6039.792710620002,1843.9844201613032
4264.1877979287465,2024-02-11 23:27:11,501877163995,Varty-Venkatesh,legitimate,7792.54513579707,3528.357337868323
3713.934247338911,2024-01-11 00:40:33,4718626768339167,"Kara, Balan and Date",legitimate,7423.778569855308,3709.844322516397
1513.875592079069,2024-02-14 21:20:15,630461408167,Barman-Chadha,fraud,4999.9414650095205,3486.0658729304514
1601.688395165869,2024-02-21 02:57:27,3574010771297909,Hayer-Rout,fraud,6285.889057727045,4684.200662561176
2153.9874955672863,2024-01-29 22:01:10,213140065616945,Vaidya-Agate,fraud,3348.08593777309,1194.0984422058036
1594.7581083529722,2024-02-16 15:16:51,3524317806434436,"Grewal, Sachdeva and Gill",fraud,2550.1458093967053,955.3877010437332
2301.606989208821,2024-02-16 22:59:23,4717001527021557752,"Agrawal, Mane and Brahmbhatt",fraud,5354.067320525737,3052.4603313169164
2361.127815674745,2024-01-01 19:12:12,343611165939687,Chadha Group,fraud,5339.56409275132,2978.4362770765747
708.5370098415967,2024-01-26 05:42:02,213193865392332,"Hegde, Iyengar and Arya",legitimate,3263.927694878884,2555.390685037287
3259.226448559554,2024-02-07 17:26:50,676310306540,Dada Ltd,fraud,3290.9488741159334,31.722425556379676
3989.5950860294643,2024-01-22 14:49:45,4942757614467700177,Samra LLC,legitimate,6770.233853260397,2780.638767230933
3999.0852360552067,2024-01-25 13:14:25,4493456430143644,Swamy Group,fraud,8663.747539851372,4664.662303796165
691.1500302970751,2024-02-28 19:53:21,4584656333407,"Agrawal, Ganguly and Uppal",legitimate,2370.6926989702606,1679.5426686731855
4857.948127596243,2024-03-03 14:32:52,4714129878262,Arora Inc,fraud,9696.268102264294,4838.319974668051
1750.8526500495466,2024-01-10 08:26:45,4096914085612,Dugal Inc,fraud,3541.068479246041,1790.2158291964945
535.9528732083468,2024-02-20 07:34:28,4099308350717994335,"Majumdar, Chand and Brar",legitimate,1243.8268407722578,707.873967563911
341.6519956235979,2024-01-29 04:35:12,4252123877974570984,"Thakur, Gulati and Kadakia",legitimate,2339.6850361100187,1998.0330404864208
4829.07857700054,2024-02-01 20:12:24,4260919820875829,Kaur Inc,legitimate,7307.189028489025,2478.1104514884855
283.17746147537963,2024-03-14 03:52:34,347674533104521,Chaudhuri Group,legitimate,3434.204868256569,3151.0274067811897
4558.768667442632,2024-01-12 16:38:35,3532807986057510,Venkatesh-Chandra,legitimate,7088.11069593408,2529.3420284914473
3743.4377211237434,2024-02-18 10:00:56,4426339726205131,Sura LLC,legitimate,6431.663671880771,2688.225950757028
3070.9418277195914,2024-01-06 01:25:15,6581583356512060,"Vig, Verma and Agate",fraud,3201.0363491240423,130.09452140445092
571.9200544526112,2024-02-07 06:12:12,6554906878141295,Apte-Raju,legitimate,1847.484698431218,1275.564643978607
3363.956381555334,2024-01-30 18:14:48,30490736055812,Zachariah-Bose,fraud,4924.332704671802,1560.3763231164685
2999.065110625702,2024-03-15 21:59:44,4993390255447217,"Dua, Sarkar and Gara",legitimate,7934.636914654133,4935.571804028431
2649.396298795788,2024-01-23 00:04:08,3576381094896646,"Kalla, Rana and Kapur",fraud,4134.279313846086,1484.8830150502977
3662.6497696389115,2024-02-03 22:04:37,4861394881228551329,Mahajan-Kala,fraud,8146.578225272095,4483.928455633183
3164.9987967184566,2024-02-04 06:31:45,060405289624,Sahota-Jhaveri,fraud,4695.63243741844,1530.633640699983
3825.6082424205188,2024-01-13 21:55:03,676397389138,Saraf-Magar,legitimate,4315.19879432205,489.5905519015314
153.62555480356147,2024-02-14 13:19:24,4883476631960,Hora LLC,fraud,1399.236376117674,1245.6108213141124
2103.9406402059835,2024-01-06 23:01:51,503860953002,"Kadakia, Bose and Tata",legitimate,3475.3542809283304,1371.4136407223468
4923.425843178289,2024-01-08 05:03:22,4811861044997235058,Shetty-Dugal,legitimate,9814.88632668432,4891.460483506031
1377.2006163551594,2024-03-16 18:53:49,2689257595915489,Tandon-Johal,legitimate,4751.915229135673,3374.7146127805136
3453.3339731631536,2024-01-19 15:01:11,3563058798299492,Aurora LLC,legitimate,8112.422141311774,4659.088168148621
4654.054555256367,2024-01-24 04:29:18,6525489789244348,Soni Group,legitimate,8830.679716058428,4176.625160802061
2516.8353816607564,2024-01-28 20:35:19,4570853308235823,Jani and Sons,legitimate,5414.041850144464,2897.2064684837073
2257.350971928344,2024-01-02 04:58:41,213127291039158,Dhaliwal-Ray,fraud,5637.536713913705,3380.1857419853613
4778.690841659782,2024-02-13 01:10:00,3552545282703628,"Manne, Sawhney and Chaudhry",legitimate,7906.628438202979,3127.9375965431973
4009.670188296118,2024-03-06 20:55:43,5299460786218730,Vasa-Vyas,fraud,7344.322688993134,3334.652500697016
3393.300601269727,2024-03-11 04:03:36,213180098391181,"Grover, Majumdar and Verma",fraud,4724.521187759836,1331.2205864901089
3000.517559535794,2024-01-12 04:41:15,3531767233989280,"Edwin, Vaidya and Varma",legitimate,5047.0619792334,2046.544419697606
1965.633709090106,2024-02-24 09:53:06,4282200745489853,"Kapur, Dar and Warrior",legitimate,4932.786608964856,2967.15289987475
822.3270361390845,2024-01-12 11:29:59,180082279723027,"Maharaj, Dugar and Thakkar",legitimate,1011.6100767678115,189.283040628727
2229.1167565230953,2024-01-17 00:44:42,4303050206826530,Chokshi-Bansal,legitimate,4648.462914517546,2419.3461579944506
4268.4447103493385,2024-01-24 21:29:33,4381697474068289,Dhingra-Vasa,legitimate,8568.482108004626,4300.037397655287
3690.1667137004447,2024-01-10 21:18:46,3525031494402386,"Chahal, Kothari and Balakrishnan",fraud,6157.0816743512405,2466.914960650796
59.454370500856676,2024-03-01 12:16:52,3539637917138367,Handa Inc,legitimate,2825.5479800917988,2766.093609590942
2175.7646538167064,2024-01-30 22:06:27,4802971411121369465,Karpe Ltd,legitimate,3193.2712051875087,1017.5065513708023
4604.646539684016,2024-02-17 00:40:34,4838148466939003,Sarma-Vora,legitimate,8578.41982617135,3973.773286487334
4066.376035559087,2024-03-12 12:50:59,2705995236918384,Gole Group,fraud,5867.178692866356,1800.8026573072689
3548.140845994939,2024-01-09 17:12:35,2704733761518175,Gour Group,fraud,8331.512737857865,4783.3718918629265
3979.7665157139736,2024-01-20 21:18:36,4455681412997,Chatterjee Inc,legitimate,8948.403408929275,4968.636893215301
1180.8639884587133,2024-01-12 03:57:16,38174007449456,Buch LLC,fraud,5761.70669601197,4580.842707553256
2068.9829858346325,2024-01-15 03:53:58,4397898283561245278,"Venkatesh, Varty and Karpe",fraud,2502.5179424671906,433.5349566325581
1732.5091203861105,2024-02-14 00:52:23,4230615005759559,"Salvi, Boase and Vora",fraud,3405.0930663112845,1672.583945925174
4013.9561924626264,2024-01-14 06:08:37,675973526469,Raval-Kata,legitimate,8740.192991624188,4726.236799161561
1147.396461084289,2024-01-15 10:04:14,6011526012579528,"Kunda, Chatterjee and Mallick",fraud,5172.0176023580325,4024.6211412737434
3126.8241000915127,2024-02-21 00:31:45,3593082598829971,Saran-Sant,legitimate,7683.630210735586,4556.806110644073
1867.1134489491915,2024-02-27 01:18:51,38255112001199,"Tella, Choudhury and Sankaran",fraud,4734.153885218275,2867.0404362690833
87.12851647904847,2024-01-04 14:39:06,4013112730384369,Korpal-Rattan,fraud,2494.312481534824,2407.183965055776
2175.7566372076376,2024-01-13 08:28:00,4440986006865414,Yogi LLC,fraud,2717.1732590598485,541.4166218522109
481.2703741720827,2024-02-29 11:29:50,4709012053701919,Yadav-Badal,fraud,4680.233370364347,4198.962996192265
3294.9541231352487,2024-03-09 07:12:33,4689714118901111,Iyengar and Sons,legitimate,7023.2104497534365,3728.256326618188
361.7548087592918,2024-02-13 06:59:12,6011077489151060,"Hora, Subramaniam and Sami",legitimate,665.5490578061987,303.7942490469069
2433.092601300395,2024-02-07 23:59:17,38312853963663,"Mane, Bajaj and Soman",fraud,3488.071403380869,1054.978802080474
228.25797082164732,2024-03-07 14:18:49,340272776382412,"Dutta, Sinha and Contractor",fraud,3019.0730117635494,2790.815040941902
4799.715385540142,2024-01-20 19:09:41,3590200254090323,Varma-Anne,legitimate,8224.883371842689,3425.1679863025465
3492.1855996707986,2024-02-03 16:05:01,6595432177570796,Guha Inc,legitimate,4189.160218333221,696.974618662422
394.0762232100066,2024-01-17 03:24:25,4082535900760554823,Ravi Ltd,legitimate,1625.7520673370027,1231.675844126996
3993.917899186579,2024-02-14 16:49:55,3550946044596767,"Kale, Wagle and Butala",fraud,4967.537855614559,973.61995642798
1179.2820775961288,2024-01-21 12:45:43,4296431443900990,Bhasin Group,legitimate,2287.067869422134,1107.7857918260054
1149.9891592431807,2024-03-01 01:29:07,4717833150495946189,"Dalal, Khare and Kapadia",fraud,5754.347645851327,4604.358486608146
935.7723233585746,2024-01-11 08:42:17,370687269900086,Khatri Ltd,fraud,4517.711992821957,3581.9396694633824
2492.72386220905,2024-02-06 20:11:46,30194260155317,Desai-Venkataraman,legitimate,6180.8876944215335,3688.1638322124836
4984.402516711278,2024-02-21 18:44:57,2291462220331504,Sachdeva LLC,fraud,8956.439117948998,3972.03660123772
3947.0359480047587,2024-03-07 01:40:30,3555889446574682,Sood PLC,fraud,5736.335430798618,1789.2994827938596
3401.4399406384186,2024-01-05 14:47:03,5510351298980052,Gaba-Sur,fraud,7239.69116649013,3838.2512258517113
936.3770574572027,2024-01-19 16:51:08,630477014496,"Ghose, Rajagopalan and Dyal",legitimate,5828.659895128659,4892.282837671456
186.20366115179297,2024-02-14 10:51:48,4567773721208,"Choudhary, Goyal and Raman",fraud,3681.1909483970935,3494.9872872453006
694.1774315877053,2024-01-31 05:25:53,6559197161782061,"Ben, Karan and Bera",fraud,2783.7754619274756,2089.59803033977
2814.933304289915,2024-01-01 05:45:19,4273640565811736021,"Bhat, Goel and Sha",legitimate,6399.56863498768,3584.6353306977644
282.28138733066777,2024-01-25 11:12:13,4853000007006983673,"Tara, Chaudhuri and Sarkar",legitimate,4787.2469416423855,4504.965554311718
4660.820246494987,2024-03-01 15:14:06,2715606141946448,Sathe-Contractor,fraud,5313.3403494380955,652.5201029431082
3694.0945972867553,2024-02-26 14:09:18,4142348410956191,Goyal and Sons,legitimate,5027.915028454515,1333.8204311677596
4035.4006632767487,2024-01-24 11:51:51,4755001413913762,Krish-Mane,legitimate,8632.688777767986,4597.288114491237
1493.4810436335947,2024-01-20 00:14:36,5463635942658826,"Maharaj, Doctor and Tara",legitimate,6225.183216851785,4731.70217321819
4169.88361227111,2024-02-23 01:18:52,180022008492528,Ghose-Golla,legitimate,6595.737856589656,2425.854244318546
220.58033822067924,2024-01-29 23:42:02,3598272691560442,Warrior-Wagle,legitimate,2099.5896456031337,1879.0093073824544
4845.822124402648,2024-02-09 00:26:17,4926216575873785631,"Bala, Wason and Vala",fraud,6266.903334361764,1421.0812099591158
1628.4254280457242,2024-03-04 02:00:13,3540575345426268,"Agrawal, Sachdeva and Kanda",fraud,4127.195618089657,2498.7701900439324
108.06089890677055,2024-01-12 02:29:21,4248874137343010,Dara-Bhalla,legitimate,4781.371345346119,4673.310446439348
4286.5748513695835,2024-02-24 15:53:12,2265012943688540,"Kata, Manne and Setty",legitimate,5044.124892217616,757.550040848033
1273.8291937783483,2024-02-01 18:43:57,2259991332748270,Chandran-Deol,legitimate,3378.784080128977,2104.954886350629
441.4229605295601,2024-01-24 09:02:08,213127981667862,"Swaminathan, Bakshi and Gade",legitimate,5000.34616674743,4558.92320621787
2946.2718898627268,2024-01-24 16:49:10,3562419298377470,"Bhardwaj, Ganesh and Chana",legitimate,4698.377047882544,1752.1051580198168
996.4746125412928,2024-02-14 17:29:58,6011280087227684,"Rattan, Sodhi and Bajaj",legitimate,4839.200833688543,3842.72622114725
1164.5893755204715,2024-03-03 17:32:01,4103405279034762,"Kapadia, Banik and Ram",legitimate,3116.9957088635706,1952.406333343099
3249.278284506055,2024-02-21 05:22:27,4841068172551686545,Mand-Sunder,legitimate,7275.862409338033,4026.584124831978
