amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,label,amount_before_transaction,amount_after_transaction
8023.529427,Branch,26-02-2024 02:44,8922591437,Amroha,fraud,17682.15399,9658.62456
8712.694681,Online,02-03-2024 14:56,9800449720,Khora ,legitimate,14029.62903,5316.934352
2539.380129,Online,10-02-2024 12:17,259486437,Shivpuri,fraud,8119.612188,5580.232059
9697.757289,Branch,19-02-2024 16:51,4720431807,Anantapuram,fraud,18779.68785,9081.930557
449.5824139,Online,11-01-2024 01:09,3005848146,Srinagar,fraud,6732.976341,6283.393927
519.9807522,Online,17-01-2024 05:41,6160050308,Nandyal,legitimate,3617.001586,3097.020834
4486.033693,Mobile,15-03-2024 17:59,9800501236,Ballia,legitimate,7517.3704,3031.336707
2930.477213,Branch,06-01-2024 18:32,3694407057,Guna,fraud,7996.105848,5065.628634
3033.450393,Mobile,22-01-2024 21:03,211379374,Katni,fraud,11712.87186,8679.421466
6251.173179,Mobile,29-01-2024 15:09,443300627,Pallavaram,legitimate,14218.99365,7967.820473
2830.098926,Branch,19-02-2024 00:42,3122347576,Nadiad,legitimate,12461.23073,9631.131802
8088.95836,Branch,31-01-2024 01:56,1442813933,Amroha,legitimate,8900.630976,811.6726162
8892.37007,Mobile,03-01-2024 06:40,1174594775,Orai,legitimate,11648.79815,2756.428083
3566.240066,Branch,29-01-2024 12:03,5341487168,Gandhidham,fraud,4460.296373,894.0563074
9192.421678,Online,05-02-2024 19:07,9741945189,Kumbakonam,legitimate,16728.1057,7535.68402
1457.386087,Mobile,06-03-2024 07:43,7093131386,Tirunelveli,fraud,2951.639609,1494.253523
6757.932715,Online,29-02-2024 11:08,3147281920,Firozabad,fraud,7846.807263,1088.874548
8615.382964,Branch,12-02-2024 03:13,6053703315,Jamalpur,fraud,14275.93781,5660.55485
9540.962818,Online,12-02-2024 17:30,5395054533,Asansol,legitimate,13714.66147,4173.69865
1559.780014,Online,16-02-2024 03:16,4413543060,Satara,fraud,8739.283268,7179.503254
9091.462038,Branch,19-01-2024 23:58,8152019068,Narasaraopet,legitimate,14012.91442,4921.452378
3454.720428,Branch,18-01-2024 03:16,3868367969,Meerut,legitimate,7765.532928,4310.8125
8958.684895,Online,04-01-2024 13:50,134576789,Ghaziabad,fraud,13271.13934,4312.454443
8594.430383,Mobile,03-03-2024 16:56,3596447256,Raurkela Industrial Township,legitimate,17326.00655,8731.576166
150.1096801,Branch,25-02-2024 01:32,4105486509,Arrah,fraud,4162.843622,4012.733942
7750.437055,Branch,26-02-2024 12:09,1032298616,Asansol,legitimate,11151.06862,3400.631565
5810.888073,Online,17-02-2024 02:07,6616931211,Rajkot,legitimate,9262.385336,3451.497263
4395.131327,Online,16-03-2024 18:45,1399265632,Madanapalle,fraud,6441.479216,2046.347888
658.1174168,Mobile,29-01-2024 10:51,1543240365,Mangalore,fraud,9278.937038,8620.819621
6447.361566,Online,01-03-2024 21:58,9738553568,Chittoor,fraud,7999.006634,1551.645069
758.3130469,Mobile,13-01-2024 13:07,9390844618,Danapur,fraud,9853.559351,9095.246304
4158.058408,Branch,09-02-2024 20:33,4937818547,Fatehpur,fraud,7064.388855,2906.330447
7786.82972,Online,08-01-2024 20:47,1129379934,Tiruvottiyur,fraud,16791.15526,9004.32554
5811.123893,Mobile,18-01-2024 04:33,5545749319,Vijayanagaram,legitimate,13740.2484,7929.124502
4921.912996,Branch,29-01-2024 14:55,8159721921,Hajipur,fraud,10783.58945,5861.676457
5211.373448,Branch,29-01-2024 16:05,3622730597,Serampore,fraud,11939.12649,6727.753039
9954.83141,Online,01-03-2024 03:56,3280330536,Kavali,legitimate,13280.68791,3325.856499
6141.22898,Branch,30-01-2024 01:01,6301959404,Sirsa,fraud,11926.09226,5784.863282
6077.574984,Branch,15-02-2024 23:00,6592818464,Tiruchirappalli,legitimate,9072.363701,2994.788717
4384.878422,Mobile,24-01-2024 18:01,7290401594,Ballia,legitimate,8467.379279,4082.500858
8995.686466,Online,24-02-2024 06:52,9277472711,Noida,fraud,16665.84576,7670.159297
7549.436542,Mobile,25-02-2024 07:54,493059209,Bijapur,legitimate,10064.36892,2514.932382
6521.525672,Branch,07-03-2024 07:33,8020437572,Bahraich,legitimate,14926.10123,8404.575557
9949.587444,Branch,01-01-2024 06:40,3483068510,Barasat,fraud,13770.8277,3821.240251
2548.669127,Mobile,29-02-2024 14:01,2063931892,Jaunpur,legitimate,7917.151739,5368.482612
5381.264811,Online,05-02-2024 21:58,7648866763,Unnao,fraud,14806.67364,9425.408827
1320.149836,Branch,01-03-2024 21:41,3215977599,Bongaigaon,legitimate,8164.580574,6844.430739
8637.400717,Mobile,24-02-2024 01:10,4800086978,Pallavaram,fraud,15128.88143,6491.480717
6990.694987,Branch,11-01-2024 00:50,115580171,Jhansi,fraud,14135.61149,7144.916503
1874.630558,Branch,25-02-2024 00:53,8662770685,Ghaziabad,legitimate,11063.93281,9189.302254
1538.734255,Mobile,17-01-2024 02:26,6340480232,Dharmavaram,legitimate,4099.019976,2560.285721
5440.963795,Online,04-01-2024 08:19,8116750476,Kakinada,fraud,11612.05173,6171.087937
3132.503638,Branch,28-01-2024 10:13,1440014502,Bijapur,legitimate,7196.402796,4063.899158
8376.203193,Online,06-02-2024 14:26,4304979937,New Delhi,fraud,8593.570596,217.3674028
2706.148731,Online,21-02-2024 21:04,9347454489,Warangal,legitimate,4046.627605,1340.478874
3432.382354,Online,27-02-2024 07:53,3683476964,Yamunanagar,fraud,6749.802117,3317.419763
7913.999198,Branch,02-02-2024 15:25,4223925975,Maheshtala,legitimate,13607.49891,5693.499715
8156.570695,Mobile,29-01-2024 04:25,5649250660,Surendranagar Dudhrej,fraud,16983.17098,8826.600289
6118.261619,Mobile,12-01-2024 20:39,2916770783,Baranagar,legitimate,14050.29139,7932.02977
5273.508333,Online,11-03-2024 00:59,4434072260,Serampore,legitimate,10851.51169,5578.003357
5071.730602,Mobile,27-01-2024 01:15,952961993,Kulti,fraud,5903.04774,831.3171373
6029.887231,Mobile,03-02-2024 05:45,3962980546,Tadepalligudem,legitimate,8960.359506,2930.472275
1034.985311,Mobile,19-01-2024 23:13,7549590161,Gudivada,fraud,4765.400926,3730.415614
8250.404806,Online,28-01-2024 05:38,9561504959,Loni,legitimate,14505.40494,6255.000134
1686.23345,Branch,18-01-2024 21:09,9739934097,Raipur,legitimate,2428.977317,742.7438675
4790.717301,Online,03-03-2024 21:47,825144074,Tezpur,legitimate,10139.63349,5348.91619
4347.717456,Mobile,15-01-2024 13:49,8468742372,Mehsana,legitimate,13372.21676,9024.499304
1454.504446,Online,11-02-2024 05:26,2995722540,Kulti,fraud,8538.288134,7083.783687
4454.570833,Online,17-01-2024 00:17,6170575193,Solapur,legitimate,12445.63122,7991.060385
7820.469412,Online,01-02-2024 03:26,6361846348,Pudukkottai,fraud,14669.05833,6848.588919
9019.512867,Mobile,04-03-2024 16:40,1244138021,Warangal,legitimate,11164.74508,2145.232211
8536.596853,Branch,16-03-2024 00:16,7300787515,Panchkula,fraud,9730.386672,1193.789819
606.3870356,Online,24-02-2024 16:23,13279238,Guwahati,legitimate,8918.344698,8311.957663
8872.32501,Online,06-02-2024 05:18,5329088610,Aurangabad,legitimate,15857.81893,6985.493917
1157.32697,Branch,19-01-2024 21:32,3820028211,Navi Mumbai,legitimate,6950.436402,5793.109432
4242.05638,Online,20-02-2024 08:31,3856793051,Varanasi,legitimate,6215.956744,1973.900363
8076.134514,Online,08-02-2024 01:16,5768323313,Tinsukia,fraud,14149.24967,6073.115157
6049.028856,Branch,18-01-2024 21:15,2844359309,Gandhinagar,legitimate,6459.11453,410.0856737
2723.95964,Branch,03-03-2024 20:17,2161364023,Siwan,fraud,4000.467071,1276.507431
1347.420076,Online,01-03-2024 07:32,4879240060,Jaunpur,legitimate,4535.132559,3187.712483
2496.347188,Branch,16-01-2024 19:57,9638865797,Jalandhar,fraud,6989.356134,4493.008946
3004.198872,Online,14-01-2024 16:24,7485547506,Darbhanga,legitimate,4297.787381,1293.588509
2499.856351,Branch,13-02-2024 09:23,6290363133,Amaravati,fraud,3787.264171,1287.40782
241.7212489,Online,15-01-2024 03:02,1316249800,Nagpur,legitimate,7528.068489,7286.34724
9956.747984,Mobile,29-01-2024 03:52,5313937291,Mau,legitimate,15696.97011,5740.222125
1155.322706,Mobile,19-02-2024 15:22,3523840368,Hospet,fraud,6539.368316,5384.04561
3439.573028,Online,05-02-2024 10:18,4722557128,Gandhinagar,legitimate,8018.674529,4579.101502
9956.132115,Online,16-03-2024 02:30,4855475257,Jamalpur,legitimate,19723.90887,9767.776753
8989.559405,Branch,11-02-2024 07:08,4079011239,Baranagar,legitimate,9582.582206,593.0228007
7161.123394,Branch,22-02-2024 23:32,8835740407,Hubli–Dharwad,fraud,9049.332438,1888.209044
5957.801907,Online,03-03-2024 03:39,9863301037,Surendranagar Dudhrej,legitimate,12468.12871,6510.326798
8261.069428,Mobile,21-02-2024 10:31,1523173632,Tirupati,legitimate,9711.089401,1450.019973
8880.556512,Mobile,25-02-2024 06:42,7413410306,Bhatpara,fraud,14815.4278,5934.871286
9901.533116,Online,10-02-2024 08:02,7980476551,Ichalkaranji,fraud,15622.36925,5720.836132
7611.28168,Online,05-02-2024 00:41,2294402503,Patna,legitimate,17324.233,9712.951318
4249.910471,Online,01-02-2024 05:12,7269417460,Nagercoil,legitimate,13095.43669,8845.526222
8872.252477,Online,02-02-2024 05:18,2872236109,Siwan,legitimate,18333.23058,9460.978103
106.4685685,Branch,02-03-2024 06:44,5431663928,Pudukkottai,legitimate,1331.132026,1224.663458
9477.760916,Mobile,04-03-2024 06:30,6177371061,Tiruppur,fraud,18172.43044,8694.669529
6277.585007,Online,13-02-2024 10:16,9757599705,Tirupati,legitimate,7655.582558,1377.997551
1198.795745,Online,08-03-2024 05:14,190495465,Muzaffarpur,fraud,7564.824313,6366.028568
2768.167437,Mobile,01-03-2024 06:38,2909560328,Sonipat,legitimate,9996.941227,7228.773791
942.5245126,Branch,07-03-2024 01:31,4101852800,Pondicherry,legitimate,2634.974144,1692.449632
7611.884912,Branch,06-03-2024 11:20,7893604261,Eluru,legitimate,13975.21273,6363.327822
2185.979142,Online,20-01-2024 09:11,7670060671,Aizawl,legitimate,2805.338022,619.3588798
1629.47282,Mobile,01-02-2024 14:02,5255757515,Tinsukia,legitimate,4632.807069,3003.334249
8401.069155,Online,12-02-2024 03:05,194256297,Rourkela,legitimate,17620.53824,9219.46909
6110.639281,Online,02-03-2024 23:33,410075455,Hubli–Dharwad,legitimate,7910.777793,1800.138513
163.22013,Branch,15-03-2024 01:48,3988258185,Danapur,fraud,909.3930553,746.1729253
9192.135667,Branch,07-01-2024 13:03,1022368366,Jamalpur,legitimate,13684.54984,4492.414177
3178.724985,Branch,15-01-2024 09:55,8984312368,Vellore,fraud,11699.84525,8521.120264
4598.019688,Mobile,15-03-2024 17:10,5418181540,Karnal,legitimate,5457.07627,859.0565815
2603.295371,Mobile,11-02-2024 05:11,8845014027,Ambarnath,legitimate,6223.095486,3619.800116
2387.640486,Online,19-01-2024 17:46,7896963733,Sangli-Miraj & Kupwad,fraud,11395.41135,9007.770862
915.5723516,Mobile,25-02-2024 21:59,7258983899,Tiruchirappalli,fraud,2185.312296,1269.739944
9631.406668,Mobile,02-03-2024 03:19,1362045638,Jaipur,legitimate,12807.02488,3175.618209
4128.388811,Branch,09-03-2024 14:31,1051884205,Adoni,fraud,11934.75287,7806.364054
3971.707213,Online,20-01-2024 00:23,8296269760,Mau,fraud,9449.495986,5477.788773
3989.661578,Branch,14-02-2024 00:01,1638455056,Sasaram,legitimate,12329.75967,8340.098092
4299.797892,Branch,28-02-2024 20:04,1073648400,Giridih,fraud,5504.592283,1204.794391
318.454872,Online,06-03-2024 01:22,625460029,Dhule,legitimate,9531.941169,9213.486297
4170.785711,Mobile,05-01-2024 21:14,7057390101,Korba,legitimate,13526.41248,9355.626766
3302.951084,Branch,31-01-2024 11:43,4304360282,Aurangabad,legitimate,4940.549983,1637.598899
5235.139844,Mobile,03-03-2024 21:00,9621707054,Anantapuram,legitimate,5670.506942,435.3670976
1270.364361,Online,04-03-2024 23:10,3816408773,Mehsana,legitimate,11169.79404,9899.429681
6049.360297,Branch,21-01-2024 17:10,5202126968,Sasaram,legitimate,10923.65106,4874.290764
2656.619444,Online,03-03-2024 23:11,1915028722,Pudukkottai,fraud,8420.165944,5763.5465
8253.873746,Mobile,26-01-2024 07:18,6324570735,Tiruvottiyur,legitimate,14451.33061,6197.456863
9420.501607,Online,05-02-2024 23:56,8933121586,Imphal,fraud,17338.21939,7917.717782
198.1158854,Branch,03-01-2024 10:56,7176813271,Proddatur,legitimate,8336.796779,8138.680894
1901.088492,Online,20-02-2024 04:39,7364867782,Ramgarh,fraud,3920.948213,2019.859721
490.6493756,Online,11-03-2024 13:28,886692574,Sambalpur,legitimate,2933.353108,2442.703732
8526.392281,Mobile,05-02-2024 20:15,9294290085,Nagpur,legitimate,17307.03927,8780.646987
2661.921818,Online,06-01-2024 15:07,3044853816,Ludhiana,fraud,10875.1461,8213.224287
5777.035092,Branch,21-01-2024 07:52,8914118190,Navi Mumbai,fraud,11991.46697,6214.431877
5101.998487,Mobile,09-01-2024 09:09,3764386763,Aurangabad,fraud,15049.52016,9947.521675
1872.413211,Mobile,14-03-2024 15:56,8242467727,Dehri,legitimate,9250.734252,7378.321041
5433.1478,Online,04-01-2024 12:59,7375321169,Bhind,fraud,7669.931804,2236.784004
862.0967239,Mobile,06-01-2024 08:02,6401173315,Malda,legitimate,9343.872961,8481.776237
664.8417394,Branch,07-03-2024 21:59,4948098862,Jodhpur,fraud,4870.694839,4205.8531
993.8687235,Mobile,10-02-2024 23:30,2303891541,Nizamabad,fraud,1451.780063,457.9113394
5511.81738,Mobile,14-03-2024 04:20,5007192180,Nagercoil,fraud,8793.88803,3282.07065
7575.822813,Mobile,18-02-2024 17:26,889963385,Bokaro,legitimate,15234.98003,7659.157217
6528.291013,Mobile,17-01-2024 02:17,9142870738,Dharmavaram,legitimate,16134.33246,9606.041451
4171.909323,Branch,31-01-2024 22:38,5449946048,Udaipur,legitimate,7005.659845,2833.750521
152.6034091,Branch,03-01-2024 23:46,2486511349,Bhiwani,legitimate,2693.115021,2540.511612
6074.935184,Mobile,04-01-2024 10:25,6819338224,Pimpri-Chinchwad,legitimate,11754.73938,5679.804197
3141.442529,Branch,14-03-2024 11:40,6417793495,Kalyan-Dombivli,legitimate,11277.11314,8135.670607
2054.95785,Mobile,04-02-2024 07:05,4689611656,Hajipur,fraud,9545.562103,7490.604253
9750.452305,Mobile,25-01-2024 03:23,3904456315,Sirsa,fraud,15394.04544,5643.593135
1375.909247,Branch,01-02-2024 14:41,7055212132,Ambarnath,fraud,7726.667095,6350.757848
3415.565585,Online,27-02-2024 14:06,4441046213,Haridwar,fraud,5912.345263,2496.779678
6520.197719,Mobile,03-02-2024 07:06,7405488526,Navi Mumbai,legitimate,10902.68294,4382.485224
3291.303065,Mobile,11-03-2024 02:01,2799178258,Mathura,fraud,5919.422768,2628.119703
6107.78486,Online,28-02-2024 20:02,993503545,Karawal Nagar,legitimate,14963.52281,8855.737951
6009.757712,Mobile,21-02-2024 12:46,454429881,Kanpur,legitimate,7224.047335,1214.289623
2558.997727,Branch,06-02-2024 21:10,5497754173,Gudivada,legitimate,9388.429249,6829.431523
5722.945543,Online,21-01-2024 04:34,8351683415,Ratlam,legitimate,8399.749195,2676.803652
6756.600049,Online,31-01-2024 04:25,9026399091,Bhiwandi,legitimate,11564.8164,4808.216356
9878.451658,Mobile,08-02-2024 20:53,1653206602,Katni,fraud,12942.63818,3064.186524
2834.078622,Online,10-02-2024 07:26,7207219698,Shivpuri,legitimate,6134.207261,3300.128639
9289.002771,Online,06-03-2024 09:13,5002461481,South Dumdum,legitimate,11966.89361,2677.890835
2759.905858,Mobile,26-01-2024 00:35,6702335068,Guna,fraud,10312.55578,7552.64992
7255.103747,Online,10-03-2024 21:14,7761190430,Shimoga,legitimate,10975.69073,3720.586986
8014.217202,Branch,19-02-2024 19:38,6428308392,Dibrugarh,fraud,15305.15168,7290.934475
8895.196356,Mobile,27-02-2024 10:25,7876271230,Ichalkaranji,legitimate,13510.28866,4615.092308
4339.023068,Branch,07-03-2024 22:26,8943003509,Giridih,fraud,9856.758885,5517.735817
5818.554368,Mobile,16-02-2024 07:48,3934792493,Sri Ganganagar,legitimate,11297.10038,5478.54601
4637.403586,Branch,23-01-2024 04:37,3949990864,Durg,legitimate,14398.33917,9760.935586
8973.724603,Mobile,07-03-2024 19:49,8688095863,Panipat,fraud,12707.64291,3733.918312
8935.980571,Branch,11-01-2024 13:14,9830732687,Erode,legitimate,11092.05311,2156.072544
730.0450019,Branch,19-01-2024 13:02,7447672562,Malegaon,legitimate,9856.785212,9126.74021
4247.36195,Branch,18-01-2024 01:01,8126600272,Bhilwara,fraud,6078.270914,1830.908964
6220.358827,Branch,14-01-2024 06:40,5428570994,Mehsana,fraud,14581.145,8360.786174
9889.521359,Mobile,16-03-2024 01:17,1732661529,Pallavaram,legitimate,11476.64882,1587.127465
2672.055453,Online,12-01-2024 09:05,1495048642,Kavali,fraud,9293.426361,6621.370909
7659.697362,Mobile,04-01-2024 05:38,8049339044,Ratlam,fraud,9250.051414,1590.354051
3486.865447,Branch,20-01-2024 20:26,1466539479,Siwan,legitimate,12725.41506,9238.54961
3015.044031,Online,01-03-2024 13:07,1804098697,Proddatur,fraud,8708.62603,5693.581998
7320.167025,Online,17-02-2024 06:52,5930084939,Bijapur,legitimate,10679.97803,3359.811007
114.5908387,Online,19-02-2024 17:44,28425839,Tezpur,legitimate,1603.786311,1489.195472
3172.053973,Online,22-02-2024 19:05,2430517699,Bhimavaram,legitimate,6946.857111,3774.803138
6788.309058,Mobile,15-02-2024 16:43,9850999838,Amritsar,legitimate,13868.0074,7079.698345
1326.075664,Branch,24-02-2024 00:14,3813903558,Eluru,legitimate,5237.089415,3911.013751
9976.520144,Online,04-03-2024 15:59,3403733303,Pimpri-Chinchwad,legitimate,12512.85209,2536.331947
4892.36299,Online,10-03-2024 10:24,4727432236,Guna,legitimate,10708.71653,5816.353538
4392.469647,Online,10-03-2024 05:31,865680497,Bhilwara,legitimate,8628.90599,4236.436343
1101.114494,Branch,06-03-2024 22:16,5718592435,Singrauli,fraud,2842.59623,1741.481737
8120.594791,Mobile,04-01-2024 03:57,7386095083,Udupi,legitimate,9745.075894,1624.481104
8479.877688,Mobile,14-03-2024 04:40,2466383485,Kulti,fraud,15583.75139,7103.873703
782.6843619,Online,26-02-2024 23:29,5397722368,Pallavaram,fraud,10531.93613,9749.251766
8514.597372,Mobile,14-03-2024 02:06,8179130424,Ambattur,legitimate,10922.22867,2407.631302
2515.497469,Mobile,12-01-2024 04:26,5283351444,Tinsukia,fraud,10269.66862,7754.171148
1396.640056,Branch,09-01-2024 12:20,954846765,Khora ,legitimate,2363.94641,967.3063543
2082.791977,Branch,22-02-2024 11:09,2625956930,Gudivada,legitimate,5960.393576,3877.601599
7625.593205,Online,09-03-2024 02:47,8554751343,Hajipur,legitimate,12741.80592,5116.212713
2361.701939,Online,10-02-2024 19:17,4033664024,Etawah,fraud,5122.296698,2760.594758
4025.773545,Branch,11-03-2024 15:22,1354214629,Ulhasnagar,fraud,9368.599868,5342.826323
7658.806852,Branch,19-02-2024 23:53,1106305372,Gaya,legitimate,16496.68969,8837.882834
354.3274842,Online,21-02-2024 23:49,5190188445,Sri Ganganagar,legitimate,9804.263312,9449.935827
4493.127171,Mobile,09-01-2024 20:38,2300473695,Mirzapur,fraud,5588.641019,1095.513848
1342.314338,Mobile,08-03-2024 23:28,9274402979,Jamalpur,legitimate,4133.589085,2791.274746
7079.904973,Branch,05-02-2024 14:53,7475683545,Tumkur,legitimate,16873.33076,9793.425783
2842.985572,Branch,08-02-2024 04:15,2587376217,Rohtak,legitimate,5620.127835,2777.142263
9310.94436,Mobile,07-01-2024 22:18,3759664721,New Delhi,legitimate,16268.74714,6957.802776
4898.493243,Online,18-02-2024 00:28,5735086622,Raebareli,fraud,7507.684812,2609.191569
490.3254325,Mobile,08-03-2024 21:42,8404531912,Khandwa,fraud,4118.344806,3628.019374
9299.357731,Mobile,10-01-2024 05:50,7922116174,Nellore,legitimate,11293.01971,1993.66198
2533.889681,Mobile,12-01-2024 11:21,2705871368,Thanjavur,legitimate,11111.2616,8577.371918
3447.035653,Mobile,06-01-2024 03:03,2980016103,Nagpur,legitimate,12285.25841,8838.222762
8407.88591,Branch,06-03-2024 00:16,4368220797,Kolkata,legitimate,11447.31974,3039.433828
6610.367634,Branch,29-02-2024 03:04,9715527635,Jaipur,fraud,14863.90689,8253.539259
2667.415483,Branch,07-02-2024 12:37,6369314054,Durg,legitimate,6314.007819,3646.592335
7774.821935,Branch,27-02-2024 16:12,3699928339,Gaya,legitimate,8855.114222,1080.292287
5154.749499,Online,06-02-2024 19:25,9569421485,Bhilwara,legitimate,12759.70583,7604.956333
8779.979804,Mobile,23-01-2024 02:41,6719174665,Haldia,fraud,14784.79767,6004.817864
1678.973399,Online,14-01-2024 11:17,3642239848,Nanded,legitimate,4495.359591,2816.386192
9441.79761,Online,21-01-2024 17:33,6098945615,Delhi,fraud,12046.49504,2604.697431
2154.655268,Online,23-01-2024 21:01,3632081115,Katni,legitimate,11913.32664,9758.671368
2478.961322,Branch,01-02-2024 08:33,6329576886,Visakhapatnam,legitimate,11117.72163,8638.760305
6219.469581,Branch,30-01-2024 20:47,9452469198,Patiala,fraud,14336.47304,8117.003461
4937.567585,Online,29-01-2024 22:46,7530534754,Cuttack,fraud,6304.942901,1367.375316
804.4670232,Mobile,23-01-2024 16:45,6970918376,Thanjavur,legitimate,8380.821038,7576.354015
7917.219614,Online,18-01-2024 21:59,371951661,Faridabad,fraud,10141.1678,2223.94819
7402.064786,Mobile,03-01-2024 01:27,5684403597,Haridwar,fraud,17178.21532,9776.150538
7634.274123,Branch,17-02-2024 18:10,2989776184,Raebareli,legitimate,8249.957084,615.6829608
3547.729124,Mobile,03-01-2024 22:46,6066874281,Ghaziabad,fraud,7133.900111,3586.170987
9643.77233,Branch,19-02-2024 12:49,939328213,Thrissur,legitimate,13987.38595,4343.613624
9701.228346,Mobile,02-03-2024 03:05,5115227644,Surat,fraud,17960.83717,8259.608824
3023.484628,Online,15-03-2024 18:02,3218066467,Jorhat,legitimate,10709.09053,7685.605898
1404.114857,Branch,03-01-2024 16:22,8831037092,Sirsa,fraud,5216.537092,3812.422235
6623.347025,Online,02-03-2024 18:16,5458671628,Tumkur,fraud,12322.39393,5699.046905
9978.426471,Online,02-01-2024 10:06,2782448259,Bikaner,legitimate,18350.81859,8372.39212
7286.961221,Online,06-03-2024 01:59,5867457469,Anantapur,fraud,7567.137183,280.1759623
351.6493548,Mobile,23-01-2024 03:05,2480509776,Phagwara,fraud,8393.21254,8041.563185
2669.806848,Online,19-02-2024 04:18,2105471546,Karawal Nagar,legitimate,12144.0775,9474.270651
5106.397763,Branch,24-01-2024 13:45,6750821700,Munger,legitimate,5523.836526,417.4387627
3069.426491,Online,15-01-2024 18:46,1020863495,Karawal Nagar,legitimate,3620.678263,551.2517721
9605.342484,Mobile,01-02-2024 05:55,2968736041,Ballia,legitimate,13116.03114,3510.688655
3166.899806,Online,24-02-2024 12:49,9594322298,Navi Mumbai,legitimate,4135.818487,968.9186813
5773.117786,Branch,20-02-2024 13:40,5955871509,Barasat,legitimate,10617.95098,4844.833195
9070.498921,Mobile,27-01-2024 20:00,3287592791,Begusarai,legitimate,16384.7347,7314.235782
8035.217408,Mobile,23-02-2024 19:34,8375523621,Malda,fraud,13747.51983,5712.302427
8507.03695,Mobile,04-03-2024 21:07,4901408860,Kozhikode,fraud,10551.71285,2044.6759
5612.332498,Online,14-01-2024 08:43,4374196374,Amaravati,fraud,12194.96437,6582.63187
8342.856556,Branch,23-02-2024 18:51,4437091077,Bhalswa Jahangir Pur,legitimate,15222.9159,6880.059344
3861.792882,Mobile,24-01-2024 13:18,708103793,Raipur,legitimate,13193.00784,9331.214961
5055.735243,Online,11-01-2024 20:00,8476211766,Siwan,legitimate,6609.024527,1553.289284
5568.424764,Online,23-02-2024 20:26,5094472465,Madurai,legitimate,12522.5528,6954.128033
8209.112945,Branch,30-01-2024 01:23,7762502481,Bidhannagar,fraud,17332.24241,9123.129467
245.4645477,Mobile,07-01-2024 02:30,2178493770,Nellore,legitimate,5310.949666,5065.485118
8484.991657,Mobile,21-01-2024 13:57,4222630341,Bhusawal,legitimate,12166.80849,3681.816831
7984.761559,Branch,08-01-2024 07:16,8568293223,Ghaziabad,legitimate,9775.181552,1790.419993
8148.558813,Online,07-03-2024 20:25,1320375399,Tadepalligudem,fraud,16829.74899,8681.190176
9712.308471,Branch,24-02-2024 04:43,5030881158,Kota,legitimate,13715.34758,4003.039111
2571.713288,Mobile,07-03-2024 06:54,9034805465,Dewas,fraud,11828.04948,9256.336188
7634.13751,Branch,07-01-2024 03:29,299550679,Orai,fraud,16126.94466,8492.807151
2541.920296,Branch,22-01-2024 20:00,4428712629,Khammam,legitimate,6370.654829,3828.734533
5261.632513,Online,23-01-2024 12:47,6481927081,Jodhpur,legitimate,11043.38417,5781.751659
5760.285233,Mobile,15-03-2024 04:53,9636608276,Ballia,legitimate,6129.308192,369.0229593
5302.156043,Mobile,08-03-2024 07:48,6229112334,Guntakal,legitimate,8008.047931,2705.891888
3835.448734,Online,14-02-2024 16:56,6494721255,Dindigul,legitimate,10967.14994,7131.701201
8912.39726,Online,25-02-2024 20:08,1975332819,Machilipatnam,legitimate,15723.71562,6811.318364
5944.442136,Online,08-02-2024 15:37,4166797103,Haldia,fraud,9542.799785,3598.357649
3348.97688,Branch,16-01-2024 10:05,9029827631,Panvel,legitimate,11454.1964,8105.219516
1777.978192,Branch,10-01-2024 11:31,2120918642,Satna,fraud,4212.755106,2434.776914
3068.986171,Online,20-01-2024 14:05,6501321755,Pimpri-Chinchwad,legitimate,7735.564449,4666.578278
4769.329958,Online,08-01-2024 02:04,9629542801,Mehsana,legitimate,9547.383248,4778.05329
1714.049836,Branch,22-02-2024 08:46,8092699530,Coimbatore,legitimate,5188.135847,3474.086012
805.4416049,Online,08-01-2024 04:16,6871533492,Nizamabad,fraud,10356.63601,9551.194401
7907.112391,Online,17-01-2024 16:51,2285648996,Kalyan-Dombivli,fraud,14904.28432,6997.171932
4373.429508,Branch,31-01-2024 05:49,2459399538,Panvel,fraud,9811.502927,5438.07342
7734.115877,Online,16-03-2024 06:45,4172764872,Korba,legitimate,12888.2153,5154.099425
1039.687575,Branch,21-02-2024 03:50,9422535661,Mango,legitimate,2716.71889,1677.031315
3229.945439,Branch,16-02-2024 23:34,522794081,Tezpur,fraud,7014.59572,3784.650281
7405.06135,Online,07-01-2024 05:38,7190016181,Jamshedpur,legitimate,14165.51717,6760.455816
4860.812451,Online,19-01-2024 10:49,6927269060,Orai,legitimate,14114.05763,9253.245175
8059.189225,Online,31-01-2024 08:46,3570224702,Howrah,legitimate,16242.18341,8182.994188
4254.040618,Branch,26-02-2024 07:00,5111267798,Nagercoil,fraud,7327.899677,3073.859059
3237.527851,Online,19-01-2024 16:22,1901154516,Kishanganj,fraud,7633.698445,4396.170594
2994.592793,Online,15-01-2024 13:55,2716625324,Pimpri-Chinchwad,legitimate,3915.476248,920.8834551
8407.55142,Branch,09-02-2024 02:29,486202365,Kolhapur,legitimate,9519.057418,1111.505998
7859.222441,Branch,15-03-2024 02:57,3612935623,Kollam,legitimate,12614.50327,4755.280831
6359.593321,Mobile,01-03-2024 21:09,3917184305,Jhansi,legitimate,11708.76545,5349.172127
9663.870301,Branch,06-01-2024 20:26,8163532338,Madanapalle,legitimate,12377.73855,2713.868247
